ANOMES,ANOEXERCICIO,MES,NOMEORGAO,CNPJORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,RECEITAREALIZADA
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,82916.67,"MULTAS E JUROS DE MORA DO IMPOSTO SOBRE TRANSMISSAO CAUSA MORTIS E DOACAO DE BENS E DIREITOS",168488.30000000002
201409,2014,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,82916.67,"MULTAS E JUROS DE MORA DO IMPOSTO SOBRE TRANSMISSAO CAUSA MORTIS E DOACAO DE BENS E DIREITOS",168488.30000000002
201409,2014,Set,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",3537650000169,Indireta,Executivo,333.33,"MULTAS E JUROS DE MORA DOS TRIBUTOS",7.65
201409,2014,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,3637000.0,"MULTAS E JUROS DE MORA DOS TRIBUTOS",1.585420564E7
201409,2014,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,3637000.0,"MULTAS E JUROS DE MORA DOS TRIBUTOS",1.585420564E7
201409,2014,Set,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,2416.66,"MULTAS E JUROS DE MORA DOS TRIBUTOS",770.63
201409,2014,Set,"FUNDO ESTADUAL DO MEIO AMBIENTE - FEMA",1037124000104,Direta,Executivo,29166.670000000002,"MULTAS E JUROS DE MORA DOS TRIBUTOS",34314.97
201409,2014,Set,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,333.33,"MULTAS E JUROS DE MORA DOS TRIBUTOS",
201409,2014,Set,FUNPRODUZIR,4352350000178,Direta,Executivo,46666.67,"MULTAS E JUROS DE MORA DOS TRIBUTOS",13616.210000000001
201409,2014,Set,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,4333.33,"MULTAS E JUROS DE MORA NÃO TRIBUTARIA",887.66
201409,2014,Set,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",3537650000169,Indireta,Executivo,1166.67,"MULTAS E JUROS DE MORA NÃO TRIBUTARIA",48.49
201409,2014,Set,"AGÊNCIA GOIANA DE COMUNICAÇÃO",3520902000147,Indireta,Executivo,500.0,"MULTAS E JUROS DE MORA NÃO TRIBUTARIA",1626.7
201409,2014,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,18583.34,"MULTAS E JUROS DE MORA NÃO TRIBUTARIA",34632.19
201409,2014,Set,"FUNDO ESP. DE DESENVOLV. RURAL-FUNDER",985566000110,Direta,Executivo,,"MULTAS E JUROS DE MORA NÃO TRIBUTARIA",0.0
201409,2014,Set,"FUNDO EST. PROT. E DEF. DO CONSUMIDOR",74159245000100,Direta,Executivo,11083.33,"MULTAS E JUROS DE MORA NÃO TRIBUTARIA",16041.68
201409,2014,Set,FUNPRODUZIR,4352350000178,Direta,Executivo,5500.0,"MULTAS E JUROS DE MORA NÃO TRIBUTARIA",5243.38
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,249.99,"MULTAS E JUROS DE MORA SOBRE CONTRIBUIÇÕES PREVIDENCIÁRIAS",
201409,2014,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,249.99,"MULTAS E JUROS DE MORA SOBRE CONTRIBUIÇÕES PREVIDENCIÁRIAS",
201409,2014,Set,"FUNDO FIN. PREV. MILITAR",18798607000124,Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA SOBRE CONTRIBUIÇÕES PREVIDENCIÁRIAS",
201409,2014,Set,"FUNDO PREVIDENCIÁRIO",18867918000106,Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA SOBRE CONTRIBUIÇÕES PREVIDENCIÁRIAS",
201409,2014,Set,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA SOBRE CRÉDITOS PREVIDENCIÁRIOS",
201409,2014,Set,"FUNDO PREVIDENCIÁRIO",18867918000106,Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA SOBRE CRÉDITOS PREVIDENCIÁRIOS",
201409,2014,Set,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,166.67000000000002,"MULTAS E JUROS PREVISTOS EM CONTRATOS",0.0
201409,2014,Set,"FUNDO ESTADUAL DE SAUDE- FES",544963000156,Direta,Executivo,83.33,"MULTAS E JUROS PREVISTOS EM CONTRATOS",2268.0
201409,2014,Set,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",3537650000169,Indireta,Executivo,77500.0,"MULTAS POR AUTO DE INFRACAO",200901.74
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,5663000.0,"MULTAS POR AUTO DE INFRACAO",5721741.74
201409,2014,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,5663000.0,"MULTAS POR AUTO DE INFRACAO",5721741.74
201409,2014,Set,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,334166.67,"MULTAS POR AUTO DE INFRACAO",366948.38
201409,2014,Set,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,256666.67,"MULTAS POR INFRAÇÃO AS NORMAS AGROPECUARIAS",166046.64
201409,2014,Set,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,256666.67,"MULTAS POR INFRAÇÃO AS NORMAS AGROPECUARIAS",166046.64
201409,2014,Set,"FUNDO ESTADUAL DO MEIO AMBIENTE - FEMA",1037124000104,Direta,Executivo,,"MULTAS POR INFRAÇÃO À LEGISLAÇÃO DO MEIO AMBIENTE",88689.21
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,1333.32,"MULTAS PREVISTAS EM CONTRATOS",8808.78
201409,2014,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,1083.33,"MULTAS PREVISTAS EM CONTRATOS",0.0
201409,2014,Set,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",2872448000120,Indireta,Executivo,2623750.0,"MULTAS PREVISTAS NA LEGISLACAO DE TRANSITO",2809305.73
201409,2014,Set,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,7192166.67,"MULTAS PREVISTAS NA LEGISLACAO DE TRANSITO",9421771.86
201409,2014,Set,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",3280530000129,Direta,Executivo,800000.0,"MULTAS PREVISTAS NA LEGISLACAO DE TRANSITO",0.0
201409,2014,Set,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",2658753000114,Direta,Executivo,185250.0,"MULTAS PREVISTAS NA LEGISLACAO DE TRANSITO",
201409,2014,Set,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",3520933000106,Indireta,Executivo,4568416.67,"MULTAS PREVISTAS PELA LEGISLAÇÃO DE TRÂNSITO",6612466.13
201409,2014,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,8291916.67,"MULTAS PREVISTAS PELA LEGISLAÇÃO DE TRÂNSITO",9748037.95
201409,2014,Set,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",2658753000114,Direta,Executivo,370333.34,"MULTAS PREVISTAS PELA LEGISLAÇÃO DE TRÂNSITO",326266.09
201409,2014,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,2916.67,"MULTAS PROVENIENTES DOS EMPRESTIMOS C/ RECURSOS DO FUNMINERAL",454.47
201409,2014,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,2916.67,"MULTAS PROVENIENTES DOS EMPRESTIMOS C/ RECURSOS DO FUNMINERAL",454.47
201409,2014,Set,"FUNDO DE FOMENTO A MINERACAO",3609406000164,Direta,Executivo,2916.67,"MULTAS PROVENIENTES DOS EMPRESTIMOS C/ RECURSOS DO FUNMINERAL",454.47
201409,2014,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,1502666.67,"OPERACOES DE CRED. EXTERNAS CONTRATUAIS RELATIVAS A PROGRAMAS DE GOVERNO",
201409,2014,Set,"AGENCIA GOIANA DE ESPORTE E LAZER",5470294000139,Indireta,Executivo,4166833.33,"OPERACOES DE CREDITO",
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,2.0240899999E8,"OPERACOES DE CREDITO",0.0
201409,2014,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,750000.0,"OPERACOES DE CREDITO",
201409,2014,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,1.9507241667E8,"OPERACOES DE CREDITO",0.0
201409,2014,Set,"AGENCIA GOIANA DE TURISMO",3549463000103,Indireta,Executivo,166.67000000000002,"OPERACOES DE CREDITO EXTERNAS",
201409,2014,Set,"AGÊNCIA GOIANA DE COMUNICAÇÃO",3520902000147,Indireta,Executivo,166.67000000000002,"OPERACOES DE CREDITO EXTERNAS",
201409,2014,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,1502666.67,"OPERACOES DE CREDITO EXTERNAS",
201409,2014,Set,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,1916.67,"OPERACOES DE CREDITO EXTERNAS",
201409,2014,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,3000.0,"OPERACOES DE CREDITO EXTERNAS P/ PROGRAMAS DE EDUCACAO",
201409,2014,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,3000.0,"OPERACOES DE CREDITO EXTERNAS P/ PROGRAMAS DE EDUCACAO",
201409,2014,Set,"AGENCIA GOIANA DE DESENVOLV. REGIONAL",3540410000113,Indireta,Executivo,333.33,"OPERACOES DE CREDITO INTERNAS",
201409,2014,Set,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,6584666.65,"OPERACOES DE CREDITO INTERNAS",
201409,2014,Set,"GOIÁS TURISMO-AGÊNCIA GOIANA DE TURISMO",3549463000103,Indireta,Executivo,1583333.33,"OPERACOES DE CREDITO INTERNAS",
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,1.9431975E8,"OPERAÇÕES DE CREDITO INTERNAS - CONTRATUAIS",
201409,2014,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,833.33,"OPERAÇÕES DE CRÉDITO EXTERNAS PARA REFINANCIAMENTO DA DÍVIDA CONTRATUAL",
201409,2014,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,9750666.67,"OPERAÇÕES DE CRÉDITO INTERNAS PARA REFINANCIAMENTO DA DÍVIDA CONTRATUAL",
201409,2014,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,8083.33,"OUTRAS AMORTIZAÇÕES DE EMPRÉSTIMOS",
201409,2014,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,8083.33,"OUTRAS AMORTIZAÇÕES DE EMPRÉSTIMOS",
201409,2014,Set,"FUNDO ESP.DE GERACAO DE EMPREG.E RENDA",3198567000102,Direta,Executivo,8083.33,"OUTRAS AMORTIZAÇÕES DE EMPRÉSTIMOS",
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,150000.0,"OUTRAS CONTRIBUICOES PREVIDENCIARIAS",20673.86
201409,2014,Set,"FUNDO PREVIDENCIÁRIO",18867918000106,Indireta,Executivo,83.33,"OUTRAS CONTRIBUICOES PREVIDENCIARIAS",0.0
201409,2014,Set,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"OUTRAS CONTRIBUICOES PREVIDENCIARIAS",20673.86
201409,2014,Set,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,833.33,"OUTRAS CONTRIBUICOES SOCIAIS",
201409,2014,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,166666.67,"OUTRAS CONTRIBUIÇÕES PREVIDENCIARIAS",1544224.67
201409,2014,Set,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"OUTRAS CONTRIBUIÇÕES PREVIDENCIARIAS",347901.4
201409,2014,Set,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",3521741000106,Indireta,Executivo,83.33,"OUTRAS INDENIZACOES",
201409,2014,Set,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",2872448000120,Indireta,Executivo,7250.0,"OUTRAS INDENIZACOES",
201409,2014,Set,"JUNTA COMERCIAL EST. GOIÁS - JUCEG",2088698000174,Indireta,Executivo,1333.33,"OUTRAS INDENIZACOES",669.0
201409,2014,Set,"ESTADO DE GOIAS - PODER JUDICIARIO",,N/A,N/A,63500.0,"OUTRAS MULTAS",44068.64
201409,2014,Set,"FUNDO DE ARTE E CULT. DO EST. GO",15540894000180,Direta,Executivo,83.33,"OUTRAS MULTAS",0.0
201409,2014,Set,"FUNDO DE MODERNIZACAO DO TCE-GO",7173721000142,Direta,Legislativo,25833.33,"OUTRAS MULTAS",1457.15
201409,2014,Set,"FUNDO ESP. DE REAPARELHAMENTO DO T.C.M.",6881263000133,Direta,Legislativo,96416.67,"OUTRAS MULTAS",138072.47
201409,2014,Set,"FUNDO ESP. JUIZADOS DO PODER JUDICIARIO",1320536000157,Direta,Judiciário,38333.33,"OUTRAS MULTAS",27906.91
201409,2014,Set,"PROTEGE GOIAS",6084202000145,Direta,Executivo,83.33,"OUTRAS MULTAS",
201409,2014,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,83.33,"OUTRAS MULTAS E JUROS DE MORA",0.0
201409,2014,Set,FUNPRODUZIR,4352350000178,Direta,Executivo,5500.0,"OUTRAS MULTAS E JUROS DE MORA",5243.38
201409,2014,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,2129750.0,"COTA-PARTE DA COMPENSACAO FINANCEIRA DE RECURSOS MINERAIS",1500114.6
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,1.6547616667E8,"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS ESTADOS E DO DISTRITO FEDERAL",1.435236012E8
201409,2014,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,664916.67,"COTA-PARTE DO FUNDO ESPECIAL DO PETROLEO - FEP",730555.3200000001
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,-4.9930550001E8,"DEDUCAO DA RECEITA TRIBUTARIA",0.0
201409,2014,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-4.6492766667E8,"DEDUCAO DA RECEITA TRIBUTARIA",0.0
201409,2014,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-4.9930550001E8,"DEDUCAO DA RECEITA TRIBUTARIA",0.0
201409,2014,Set,FUNPRODUZIR,4352350000178,Direta,Executivo,-2421833.33,"DEDUCAO DA RECEITA TRIBUTARIA",0.0
201409,2014,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-325333.33,"DEDUCAO DA TRANSF. FINANCEIRA DO ICMS DESON. L.C. Nº 87/96 P/ FORMACAO DO FUNDEB",-325338.0
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,-3.309525E7,"DEDUCAO DE RECEITA DO FPE PARA FORMAÇÃO DO FUNDEB",-2.870472021E7
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,-1115333.33,"DEDUCAO DE RECEITA IPI EXPORTAÇÃO PARA FORMAÇÃO DO FUNDEB",-1322272.4
201409,2014,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-7201416.67,"DEDUÇAO DA RECEITA DE IPVA P/ FORMAÇÃO DO FUNDEB",-9408046.47
201409,2014,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-2832916.67,"DEDUÇAO DE RECEITA DE ITCD",-4324820.18
201409,2014,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-2832916.67,"DEDUÇAO DE RECEITA DE ITCD",-4324820.18
201409,2014,Set,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",3520933000106,Indireta,Executivo,,"DEDUÇÃO  DE REMUNERAÇÃO DE DEPÓSITO DE RECURSOS NÃO VINCULADOS",0.0
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO  DE REMUNERAÇÃO DE DEPÓSITO DE RECURSOS NÃO VINCULADOS",0.0
201409,2014,Set,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO  DE REMUNERAÇÃO DE DEPÓSITO DE RECURSOS NÃO VINCULADOS",0.0
201409,2014,Set,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",3521741000106,Indireta,Executivo,-22000.0,"DEDUÇÃO DA RECEITA AGROPECUÁRIA",
201409,2014,Set,EMATER,13232306000115,Indireta,Executivo,-22000.0,"DEDUÇÃO DA RECEITA AGROPECUÁRIA",
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,-22000.0,"DEDUÇÃO DA RECEITA AGROPECUÁRIA",
201409,2014,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-22000.0,"DEDUÇÃO DA RECEITA AGROPECUÁRIA",
201409,2014,Set,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,-22000.0,"DEDUÇÃO DA RECEITA AGROPECUÁRIA",
201409,2014,Set,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,-317250.0,"DEDUÇÃO DA RECEITA CORRENTE",0.0
201409,2014,Set,EMATER,13232306000115,Indireta,Executivo,-117000.0,"DEDUÇÃO DA RECEITA CORRENTE",
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,-5.3599008333E8,"DEDUÇÃO DA RECEITA CORRENTE",0.0
201409,2014,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-4.9946358333E8,"DEDUÇÃO DA RECEITA CORRENTE",0.0
201409,2014,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-4.9946358333E8,"DEDUÇÃO DA RECEITA CORRENTE",0.0
201409,2014,Set,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,-7699916.67,"DEDUÇÃO DA RECEITA CORRENTE",
201409,2014,Set,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0
201409,2014,Set,EMATER,13232306000115,Indireta,Executivo,-333.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE MÉDIO PORTE",
201409,2014,Set,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",3521741000106,Indireta,Executivo,-333.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE PEQUENO PORTE",
201409,2014,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-333.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE PEQUENO PORTE",
201409,2014,Set,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,-35000.0,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",
201409,2014,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-4.320866667E7,"DEDUÇÃO DA RECEITA DE IPVA",-5.64883726E7
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,-3750.0,"DEDUÇÃO DA RECEITA DE ROYALTIES DA COMERCIALIZAÇÃO DE CULTIVARES",
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,-30000.0,"DEDUÇÃO DA RECEITA DE SERVIÇOS DE CONSULTORIA, ASSISTÊNCIA TÉCNICA E ANÁLISE DE PROJETOS - APLICAÇÕES LIVRES",
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,-17333.34,"DEDUÇÃO DA RECEITA DE SERVIÇOS DE HOSPEDAGEM E ALIMENTAÇÃO",
201409,2014,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONSTITUCIONAIS AOS MUNICIPIOS - IPI",-2203787.36
201409,2014,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-2.6180383333E8,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - ICMS",-3.2158664538E8
201409,2014,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-3.600725E7,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - IPVA",-4.703929787E7
201409,2014,Set,"FUNDO PREVIDENCIÁRIO",18867918000106,Indireta,Executivo,,"DEDUÇÃO DAS CONTRIBUIÇÕES PREVIDENCIARIAS DO REGIME PROPRIO",-34181.16
201409,2014,Set,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"DEDUÇÃO DAS CONTRIBUIÇÕES PREVIDENCIARIAS DO REGIME PROPRIO",3669073.35
201409,2014,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DAS CONTRIBUIÇÕES SOCIAIS",752295.12
201409,2014,Set,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DAS CONTRIBUIÇÕES SOCIAIS",3669073.35
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,-3.421058333E7,"DEDUÇÃO DAS PARTICIPAÇÕES NA RECEITA DA UNIAO",-3.223077997E7
201409,2014,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-3.421058333E7,"DEDUÇÃO DAS PARTICIPAÇÕES NA RECEITA DA UNIAO",-3.223077997E7
201409,2014,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE ALUGUEIS",-12000.0
201409,2014,Set,FUNPRODUZIR,4352350000178,Direta,Executivo,,"DEDUÇÃO DAS RECEITAS DE CAPITAL",0.0
201409,2014,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE CONTRIBUIÇÕES",0.0
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,-4.2485416666E8,"DEDUÇÃO DAS RECEITAS DE ICMS",-5.1463569853E8
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,-4.604158333E7,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PATRIMONIO E A RENDA",-6.081319278E7
201409,2014,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,-5968083.33,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",0.0
201409,2014,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-4.2485416666E8,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",-5.1463569853E8
201409,2014,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-4.1888608333E8,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",-5.1463569853E8
201409,2014,Set,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,-5968083.33,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",
201409,2014,Set,"PROTEGE GOIAS",6084202000145,Direta,Executivo,-5968083.33,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",0.0
201409,2014,Set,EMATER,13232306000115,Indireta,Executivo,-95000.0,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0
201409,2014,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0
201409,2014,Set,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",3280530000129,Direta,Executivo,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0
201409,2014,Set,FUNPRODUZIR,4352350000178,Direta,Executivo,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0
201409,2014,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-3.453591667E7,"DEDUÇÃO DAS TRANSFERENCIAS CORRENTES",0.0
201409,2014,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-3.453591667E7,"DEDUÇÃO DAS TRANSFERENCIAS CORRENTES",0.0
201409,2014,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-3.453591667E7,"DEDUÇÃO DAS TRANSFERENCIAS DA UNIAO",-3.255611797E7
201409,2014,Set,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DAS TRANSFERENCIAS DE CONVENIO DA UNIÃO E DE SUAS ENTIDADES",0.0
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE ALIENAÇÃO DE OUTROS BENS IMOVEIS",0.0
201409,2014,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇÃO DE ALIENAÇÃO DE OUTROS BENS IMOVEIS",0.0
201409,2014,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE ALIENAÇÃO DE OUTROS BENS IMOVEIS",0.0
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE ALIENAÇÃO DE OUTROS BENS IMÓVEIS",0.0
201409,2014,Set,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",3280530000129,Direta,Executivo,,"DEDUÇÃO DE ALIENAÇÃO DE OUTROS BENS IMÓVEIS",0.0
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE ALIENAÇÃO DE OUTROS BENS MOVEIS",0.0
201409,2014,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇÃO DE ALIENAÇÃO DE OUTROS BENS MOVEIS",0.0
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE ALUGUEIS",-12000.0
201409,2014,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,-1731833.33,"DEDUÇÃO DE BOLSA GARANTIA - FOMENTAR",0.0
201409,2014,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-1731833.33,"DEDUÇÃO DE BOLSA GARANTIA - FOMENTAR",0.0
201409,2014,Set,"PROTEGE GOIAS",6084202000145,Direta,Executivo,-1731833.33,"DEDUÇÃO DE BOLSA GARANTIA - FOMENTAR",0.0
201409,2014,Set,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE COMPENSAÇÃO FINANCEIRA PREVIDENCIÁRIA",0.0
