ANOMES,ANOEXERCICIO,MES,NOMEORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,CNPJORGAO,RECEITAREALIZADA
201503,2015,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,1711000.0,"JUROS DO ICMS - DIVIDA ATIVA",,856018.14
201503,2015,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1711000.0,"JUROS DO ICMS - DIVIDA ATIVA",1409655000180,856018.14
201503,2015,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,80416.67,"JUROS DO IPVA - DIVIDA ATIVA",,92660.8
201503,2015,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,80416.67,"JUROS DO IPVA - DIVIDA ATIVA",1409655000180,92660.8
201503,2015,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,47666.67,"JUROS DO ITCD - DIVIDA ATIVA",1409655000180,17128.12
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,499.99,"JUROS PREVISTOS EM CONTRATOS",,695.04
201503,2015,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,5048083.33,"MULTA DE ICMS - AUTO DE INFRAÇÃO",,2895765.12
201503,2015,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,5048083.33,"MULTA DE ICMS - AUTO DE INFRAÇÃO",1409655000180,2895765.12
201503,2015,Mar,"FUNDO MODERN. ADM. FAZENDÁRIA/FUNDAF-GO",Direta,Executivo,507833.33,"MULTA DE ICMS - AUTO DE INFRAÇÃO",7749679000165,286600.66000000003
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,26833.33,"MULTA DE ITCD - AUTO DE INFRAÇÃO",,27751.100000000002
201503,2015,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,26833.33,"MULTA DE ITCD - AUTO DE INFRAÇÃO",,27751.100000000002
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,980833.3300000001,"MULTA DE MORA  ICMS",,1674730.23
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,65583.33,"MULTA DE MORA DE OUTROS TRIBUTOS",,187112.51
201503,2015,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,479416.67,"MULTA DE MORA DO IPVA",,623339.23
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,29750.0,"MULTA DE MORA DO ITCD",,131189.92
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,83.33,"MULTA DECORRENTE DE SENTENÇA PENAL CONDENATORIA",,678.0
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,83.33,"MULTA DECORRENTE DE SENTENÇA PENAL CONDENATORIA",,678.0
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,274916.67,"MULTA DO IPVA - DIVIDA ATIVA",,319442.31
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,34666.67,"MULTA DO ITCD - DIVIDA ATIVA",,13539.44
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"MULTA E JUROS DE MORA DE ALUGUEL",,0.0
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,166.67000000000002,"MULTA E JUROS DE MORA DE ALUGUEL",,328.79
201503,2015,Mar,"FUNDO ESP. DE REAPARELHAMENTO DO T.C.M.",Direta,Legislativo,61416.67,"MULTAS APLICADAS PELO TCM (LEI N. 13.619",6881263000133,19326.16
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,82166.67,"MULTAS APLICADAS PELO TCM (LEI N. 14773/2004",,121573.81
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,,"MULTAS DE CONTRIBUIÇÃO 4% FOMENTAR/PRODUZIR",,607.41
201503,2015,Mar,"PROTEGE GOIAS",Direta,Executivo,83.33,"MULTAS DE CONTRIBUIÇÃO AO PROTEGE",6084202000145,15364.82
201503,2015,Mar,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",Indireta,Executivo,3035000.0,"MULTAS DE OUTRAS ORIGENS",13199944000181,
201503,2015,Mar,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,125000.0,"MULTAS DE OUTRAS ORIGENS",3537650000169,184407.75
201503,2015,Mar,"ESTADO DE GOIAS - PODER JUDICIARIO",N/A,N/A,82916.67,"MULTAS DE OUTRAS ORIGENS",,21877.22
201503,2015,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,8729666.66,"MULTAS DE OUTRAS ORIGENS",,5488198.62
201503,2015,Mar,FUNDESP-PJ,Direta,Judiciário,29166.670000000002,"MULTAS DE OUTRAS ORIGENS",2050330000117,0.0
201503,2015,Mar,"FUNDO DE MODERNIZACAO DO MINIST PUBLICO",Direta,N/A,4750.0,"MULTAS DE OUTRAS ORIGENS",7004223000176,365.0
201503,2015,Mar,FUNEBOM,Indireta,Executivo,,"MULTAS DE OUTRAS ORIGENS",14786724000117,0.0
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,83.33,"MULTAS DO ADICIONAL ICMS  2% - LEI 15.505/05",,1181.66
201503,2015,Mar,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,83.33,"MULTAS DO ADICIONAL ICMS  2% - LEI 15.505/05",4354889000166,
201503,2015,Mar,"PROTEGE GOIAS",Direta,Executivo,83.33,"MULTAS DO ADICIONAL ICMS  2% - LEI 15.505/05",6084202000145,1181.66
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,249.99,"MULTAS E JUROS DA CONTRIBUICAO P/O PLANO DE SEGURIDADE SOCIAL DOS SERVIDORES PUBLICOS - CPSS",,
201503,2015,Mar,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,83.33,"MULTAS E JUROS DA CONTRIBUICAO P/O PLANO DE SEGURIDADE SOCIAL DOS SERVIDORES PUBLICOS - CPSS",18867930000102,
201503,2015,Mar,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA",3520902000147,
201503,2015,Mar,EMATER,Indireta,Executivo,250.0,"MULTAS E JUROS DE MORA",13232306000115,
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,2123333.33,"MULTAS E JUROS DE MORA",,1982121.1400000001
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,2.467299998E7,"MULTAS E JUROS DE MORA",,1.824728163E7
201503,2015,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,8748083.32,"MULTAS E JUROS DE MORA",,5490286.85
201503,2015,Mar,"FUNDO DE ARTE E CULTURA DE GOIÁS",Direta,Executivo,83.33,"MULTAS E JUROS DE MORA",15540894000180,
201503,2015,Mar,"FUNDO DE MODERNIZACAO DO MINIST PUBLICO",Direta,N/A,4750.0,"MULTAS E JUROS DE MORA",7004223000176,365.0
201503,2015,Mar,"FUNDO ESP. JUIZADOS DO PODER JUDICIARIO",Direta,Judiciário,53750.0,"MULTAS E JUROS DE MORA",1320536000157,21877.22
201503,2015,Mar,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,83.33,"MULTAS E JUROS DE MORA",544963000156,
201503,2015,Mar,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,581333.34,"MULTAS E JUROS DE MORA",2658753000114,239171.41
201503,2015,Mar,"FUNDO EST. PROT. E DEF. DO CONSUMIDOR",Direta,Executivo,249.99,"MULTAS E JUROS DE MORA",74159245000100,
201503,2015,Mar,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,83.33,"MULTAS E JUROS DE MORA",544963000156,4270.82
201503,2015,Mar,"FUNDO FIN. PREV. MILITAR",Indireta,Executivo,416.67,"MULTAS E JUROS DE MORA",18798607000124,0.0
201503,2015,Mar,"FUNDO MODERN. ADM. FAZENDÁRIA/FUNDAF-GO",Direta,Executivo,507833.33,"MULTAS E JUROS DE MORA",7749679000165,286600.66000000003
201503,2015,Mar,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,416.67,"MULTAS E JUROS DE MORA",18867918000106,
201503,2015,Mar,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,333.33,"MULTAS E JUROS DE MORA",4354889000166,
201503,2015,Mar,FUNPRODUZIR,Direta,Executivo,60250.0,"MULTAS E JUROS DE MORA",4352350000178,29218.4
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,11500.01,"MULTAS E JUROS DE MORA DA CONTRIBUICAO PREVIDENCIARIA DO REGIME PROPRIO",,3529.46
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,500.01,"MULTAS E JUROS DE MORA DA CONTRIBUICAO PREVIDENCIARIA DO REGIME PROPRIO",,3529.46
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,11500.01,"MULTAS E JUROS DE MORA DA CONTRIBUICAO PREVIDENCIARIA DO REGIME PROPRIO",,3529.46
201503,2015,Mar,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,11000.0,"MULTAS E JUROS DE MORA DA CONTRIBUICAO PREVIDENCIARIA DO REGIME PROPRIO",11991625000189,
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,4416.66,"MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO DO SERVIDOR P/ O REGIME PRÓPRIO DE PREVIDÊNCIA",,1184.19
201503,2015,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,4166.67,"MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO DO SERVIDOR P/ O REGIME PRÓPRIO DE PREVIDÊNCIA",,
201503,2015,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,6833.33,"MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO PATRONAL P/ O REGIME PRÓPRIO DE PREVIDÊNCIA",,
201503,2015,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,250.0,"MULTAS E JUROS DE MORA NÃO TRIBUTARIA",,5.83
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,20833.33,"MULTAS E JUROS DE MORA NÃO TRIBUTARIA",,58166.06
201503,2015,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,250.0,"MULTAS E JUROS DE MORA NÃO TRIBUTARIA",1409655000180,5.83
201503,2015,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,3416.66,"MULTAS E JUROS DE MORA NÃO TRIBUTARIA",,1364.06
201503,2015,Mar,"FUNDO PENITENCIÁRIO ESTADUAL - FUNPES",Direta,Executivo,,"MULTAS E JUROS DE MORA NÃO TRIBUTARIA",10879198000189,0.0
201503,2015,Mar,"PROTEGE GOIAS",Direta,Executivo,166.67000000000002,"MULTAS E JUROS DE MORA NÃO TRIBUTARIA",6084202000145,21221.64
201503,2015,Mar,"FUNDO FIN. PREV. MILITAR",Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA SOBRE CONTRIBUIÇÕES PREVIDENCIÁRIAS",18798607000124,
201503,2015,Mar,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA SOBRE CONTRIBUIÇÕES PREVIDENCIÁRIAS",18867918000106,
201503,2015,Mar,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA SOBRE CRÉDITOS PREVIDENCIÁRIOS",18867930000102,
201503,2015,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,416.67,"MULTAS E JUROS PREVISTOS EM CONTRATOS",,0.0
201503,2015,Mar,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,83.33,"MULTAS E JUROS PREVISTOS EM CONTRATOS",544963000156,
201503,2015,Mar,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,83.33,"MULTAS E JUROS PREVISTOS EM CONTRATOS",544963000156,3926.61
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,6369416.66,"MULTAS POR AUTO DE INFRACAO",,3899904.23
201503,2015,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,5536083.33,"MULTAS POR AUTO DE INFRACAO",1409655000180,3287630.05
201503,2015,Mar,"FUNDO MODERN. ADM. FAZENDÁRIA/FUNDAF-GO",Direta,Executivo,507833.33,"MULTAS POR AUTO DE INFRACAO",7749679000165,286600.66000000003
201503,2015,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,169166.67,"MULTAS POR INFRAÇÃO AS NORMAS AGROPECUARIAS",,106748.74
201503,2015,Mar,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,83.33,"MULTAS PREVISTAS EM CONTRATOS",544963000156,
201503,2015,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,8299750.0,"MULTAS PREVISTAS NA LEGISLACAO DE TRANSITO",,5067439.5
201503,2015,Mar,"FUNDO DE TRANSPORTES - FT  ",Indireta,Executivo,595166.67,"MULTAS PREVISTAS NA LEGISLACAO DE TRANSITO",13650495000146,0.0
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,4750.0,"MULTAS PROVENIENTES DA ENEXECUCAO TOTAL OU PARCIAL DOS CONTRATOS FIRMADOS",,365.0
201503,2015,Mar,FUNMINERAL,Direta,Executivo,416.67,"MULTAS PROVENIENTES DOS EMPRESTIMOS C/ RECURSOS DO FUNMINERAL",3609406000164,0.0
201503,2015,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.1744141667E8,"OPERACOES DE CRED. EXTERNAS CONTRATUAIS RELATIVAS A PROGRAMAS DE GOVERNO",1409655000180,
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,2.4411875E8,"OPERACOES DE CREDITO",,0.0
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,2.4411875E8,"OPERACOES DE CREDITO",,0.0
201503,2015,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,2.4411875E8,"OPERACOES DE CREDITO",1409655000180,0.0
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,1.1744141667E8,"OPERACOES DE CREDITO EXTERNAS",,
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.1744141667E8,"OPERACOES DE CREDITO EXTERNAS",,
201503,2015,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.2667733333E8,"OPERACOES DE CREDITO INTERNAS",1409655000180,0.0
201503,2015,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,833.33,"OPERACOES DE CREDITO INTERNAS P/ PROGRAMAS DE EDUCACAO",,
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,833.33,"OPERACOES DE CREDITO INTERNAS P/ PROGRAMAS DE EDUCACAO",,
201503,2015,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,834166.67,"OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE MODERNIZAÇÃO DA ADMINISTRAÇÃO PÚBLICA",,
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,5833.33,"OUTRAS AMORTIZAÇÕES DE EMPRÉSTIMOS",,
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,166750.0,"OUTRAS CONTRIBUICOES PREVIDENCIARIAS",,240843.64
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,83.33,"OUTRAS CONTRIBUICOES PREVIDENCIARIAS",,240843.64
201503,2015,Mar,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,166666.67,"OUTRAS CONTRIBUICOES PREVIDENCIARIAS",11991625000189,
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,8.843974999E7,"OUTRAS CONTRIBUICOES SOCIAIS",,8.593087256E7
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,250.0,"OUTRAS CONTRIBUIÇÕES PREVIDENCIARIAS",,2110379.92
201503,2015,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,166.67000000000002,"OUTRAS CONTRIBUIÇÕES PREVIDENCIARIAS",,-14977.5
201503,2015,Mar,CRISA,N/A,N/A,2166.67,"OUTRAS INDENIZACOES",1557131000137,
201503,2015,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,427166.67,"OUTRAS INDENIZACOES",,733371.2000000001
201503,2015,Mar,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,166.67000000000002,"OUTRAS INDENIZACOES",18867918000106,
201503,2015,Mar,"JUNTA COMERCIAL DO ESTADO - JUCEG",Indireta,Executivo,2166.67,"OUTRAS INDENIZACOES",2088698000174,222.0
201503,2015,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,83.33,"OUTRAS MULTAS",,
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,610250.0,"OUTRAS MULTAS",,679090.9400000001
201503,2015,Mar,"FUNDO DE ARTE E CULTURA DE GOIÁS",Direta,Executivo,83.33,"OUTRAS MULTAS",15540894000180,
201503,2015,Mar,"INST.DE ASSIST.SERV.PUB. ESTADO DE GOIAS",Indireta,Executivo,133333.33000000002,"OUTRAS MULTAS",1246693000160,126944.73
201503,2015,Mar,TRANSURB,Indireta,Executivo,2083.33,"OUTRAS MULTAS",2102168000133,
201503,2015,Mar,"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG  ",Indireta,Executivo,2083.33,"OUTRAS MULTAS",1112580000171,2511.0
201503,2015,Mar,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,83.33,"OUTRAS MULTAS E JUROS DE MORA",3520902000147,
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,24166.65,"OUTRAS MULTAS E JUROS DE MORA",,38308.48
201503,2015,Mar,"FUNDO EST.PROT.DEFESA CONSUMIDOR-FEDC",Direta,Executivo,12833.33,"OUTRAS MULTAS E JUROS DE MORA",74159245000100,32888.79
201503,2015,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,5532000.0,"OUTRAS OPERACOES DE CREDITO INTERNAS",,0.0
201503,2015,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,835000.0,"OUTRAS OPERAÇÕES CRÉDITO INTERNAS PARA PROGRAMAS DE DESPORTO E LAZER",,
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,1.2031033333E8,"OUTRAS OPERAÇÕES DE CREDITO INTERNAS - CONTRATUAIS",,
201503,2015,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,500000.0,"OUTRAS OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE COMUNICAÇÃO",,
201503,2015,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.1235741667E8,"OUTRAS OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE INFRAESTRUTURA URBANA",1409655000180,
201503,2015,Mar,"ESTADO DE GOIAS",N/A,N/A,4117083.33,"OUTRAS OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE SEGURANÇA PÚBLICA",,
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,4117083.33,"OUTRAS OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE SEGURANÇA PÚBLICA",,
201503,2015,Mar,AGRODEFESA,Indireta,Executivo,4000.0,"OUTRAS RECEITAS",6064227000187,
201503,2015,Mar,"ESTADO DE GOIAS - PODER JUDICIARIO",N/A,N/A,1914916.6600000001,"OUTRAS RECEITAS",,2850032.15
201503,2015,Mar,FUNDER,Direta,Executivo,3666.67,"OUTRAS RECEITAS",985566000110,
201503,2015,Mar,FUNDESP-PJ,Direta,Judiciário,1395083.33,"OUTRAS RECEITAS",2050330000117,2289390.89
201503,2015,Mar,"FUNDO CAP. SERV. E MOD. - FUNCAM",Direta,Executivo,5822833.33,"OUTRAS RECEITAS",13301077000143,856012.42
201503,2015,Mar,"FUNDO DE FINANC. DO BANCO DO POVO GOIÁS",Direta,Executivo,91666.67,"OUTRAS RECEITAS",17850814000118,8000.75
201503,2015,Mar,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,1.7612E7,"OUTRAS RECEITAS",3280530000129,152.5
201503,2015,Mar,"FUNDO DE MODERNIZACAO DO MINIST PUBLICO",Direta,N/A,38000.0,"OUTRAS RECEITAS",7004223000176,3407.94
201503,2015,Mar,"FUNDO ESP. JUIZADOS DO PODER JUDICIARIO",Direta,Judiciário,519833.33,"OUTRAS RECEITAS",1320536000157,560641.26
201503,2015,Mar,"FUNDO ESP.DE GERACAO DE EMPREG.E RENDA",Direta,Executivo,91666.67,"OUTRAS RECEITAS",3198567000102,
201503,2015,Mar,"FUNDO ESPECIAL ENFRENTAMENTO AS DROGAS",Direta,Executivo,65000.0,"OUTRAS RECEITAS",17465354000104,11365.19
201503,2015,Mar,"FUNDO ESTADUAL DE ESPORTES",Direta,Executivo,3458333.33,"OUTRAS RECEITAS",804776000164,
201503,2015,Mar,"FUNDO FOM A TRANSP. E  COMB A CORRUPÇÃO",Direta,Executivo,1250.0,"OUTRAS RECEITAS",21731719000172,
201503,2015,Mar,"FUNDO VEÍCULO LEVE SOBRE TRILHOS",Direta,Executivo,3333.33,"OUTRAS RECEITAS",18390798000190,
201503,2015,Mar,"PROTEGE GOIAS",Direta,Executivo,1.471291667E7,"OUTRAS RECEITAS",6084202000145,1.642443193E7
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,3750.0,"OUTRAS RECEITAS AGROPECUÁRIAS",,
201503,2015,Mar,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",Indireta,Executivo,3115500.0,"OUTRAS RECEITAS CORRENTES",13199944000181,
201503,2015,Mar,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,132833.33000000002,"OUTRAS RECEITAS CORRENTES",3537650000169,184410.79
201503,2015,Mar,DETRAN,Indireta,Executivo,3115500.0,"OUTRAS RECEITAS CORRENTES",2872448000120,1959019.25
201503,2015,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,3.407983333E7,"OUTRAS RECEITAS CORRENTES",,1.886459666E7
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,5.169483333E7,"OUTRAS RECEITAS CORRENTES",,2.323046412E7
201503,2015,Mar,"ESTADO DE GOIAS - PODER JUDICIARIO",N/A,N/A,1997833.33,"OUTRAS RECEITAS CORRENTES",,2871909.37
201503,2015,Mar,"FUNDO DE APORTE À CELG D. S.A - FUNAC",Direta,Executivo,833.33,"OUTRAS RECEITAS CORRENTES",16961597000170,
201503,2015,Mar,"FUNDO DE MODERNIZACAO DO MINIST PUBLICO",Direta,N/A,42750.0,"OUTRAS RECEITAS CORRENTES",7004223000176,3772.94
201503,2015,Mar,"FUNDO ESP. JUIZADOS DO PODER JUDICIARIO",Direta,Judiciário,573583.33,"OUTRAS RECEITAS CORRENTES",1320536000157,582518.48
201503,2015,Mar,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",Direta,Executivo,665666.67,"OUTRAS RECEITAS CORRENTES",2658753000114,
201503,2015,Mar,"FUNDO EST. PROT. E DEF. DO CONSUMIDOR",Direta,Executivo,249.99,"OUTRAS RECEITAS CORRENTES",74159245000100,
201503,2015,Mar,"FUNDO ESTADUAL DE ESPORTES",Direta,Executivo,3458333.33,"OUTRAS RECEITAS CORRENTES",804776000164,
201503,2015,Mar,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,442416.67,"OUTRAS RECEITAS CORRENTES",18867930000102,3529.46
201503,2015,Mar,"FUNDO VEÍCULO LEVE SOBRE TRILHOS",Direta,Executivo,3333.33,"OUTRAS RECEITAS CORRENTES",18390798000190,
201503,2015,Mar,FUNMINERAL,Direta,Executivo,353833.33,"OUTRAS RECEITAS CORRENTES",3609406000164,103.36
201503,2015,Mar,EMATER,Indireta,Executivo,83.33,"OUTRAS RECEITAS DE CAPITAL",13232306000115,
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,8833.34,"OUTRAS RECEITAS DE CONCESSOES E PERMISSOES",,13333.16
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,2083.33,"OUTRAS RECEITAS DE MULTAS",,
201503,2015,Mar,"AGÊNCIA BRASIL CENTRAL - ABC",Indireta,Executivo,833.33,"OUTRAS RESTITUICOES",3520902000147,
201503,2015,Mar,"AGÊNCIA GOIANA DE TRANSPORTES E OBRAS",Indireta,Executivo,395250.0,"OUTRAS RESTITUICOES",3520933000106,0.0
201503,2015,Mar,CRISA,N/A,N/A,833.33,"OUTRAS RESTITUICOES",1557131000137,
201503,2015,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,208416.67,"OUTRAS RESTITUICOES",,586323.43
201503,2015,Mar,"FUNDO ESTADUAL DE DESENVOL.DO NORDESTE",Direta,Executivo,833.33,"OUTRAS RESTITUICOES",4916251000171,
201503,2015,Mar,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,166.67000000000002,"OUTRAS RESTITUICOES",18867930000102,
201503,2015,Mar,"FUNDO MODERN. APRIMOR. FUNC. ASS. LEG.",Direta,Legislativo,123833.33,"OUTRAS RESTITUICOES",7766390000154,208169.47
201503,2015,Mar,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,166.67000000000002,"OUTRAS RESTITUICOES",18867918000106,2114.81
201503,2015,Mar,"INST.DE ASSIST.SERV.PUB. ESTADO DE GOIAS",Indireta,Executivo,1250000.0,"OUTRAS RESTITUICOES",1246693000160,440.0
201503,2015,Mar,METAGO,Indireta,Executivo,12500.0,"OUTRAS RESTITUICOES",1535210000147,
201503,2015,Mar,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",Indireta,Executivo,5.782441667E7,"OUTRAS TAXAS PELA PRESTACAO DE SERVICOS",13199944000181,
201503,2015,Mar,"AGÊNCIA BRASIL CENTRAL - ABC",Indireta,Executivo,833.33,"OUTRAS TAXAS PELA PRESTACAO DE SERVICOS",3520902000147,
201503,2015,Mar,CRISA,N/A,N/A,2249583.33,"OUTRAS TAXAS PELA PRESTACAO DE SERVICOS",1557131000137,
201503,2015,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.0026933334E8,"OUTRAS TAXAS PELA PRESTACAO DE SERVICOS",,1.0036757575E8
201503,2015,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,388666.67,"OUTRAS TAXAS PELA PRESTACAO DE SERVICOS",1409655000180,125784.76000000001
